Tm_encoded,Pos_encoded,Player_Encoded,Season,MP,FG,FGA,3P,2P,2PA,FT,FTA,DRB,TRB,AST,BLK,TOV,PF,PTS,PER,TS%,FTr,BLK%,TOV%,OWS,DWS,WS,WS/48,BPM,VORP,Balance,all_rookie
23,4,353,2009,1738,233,578,93,140,330,194,240,197,244,137,20,106,200,753,14.0,0.551,0.415,0.9,13.4,2.0,2.5,4.5,0.124,0.5,1.1,0.6097560975609756,2.0
2,4,281,2009,355,37,104,4,33,85,35,47,40,55,13,9,14,25,113,9.7,0.453,0.452,2.1,10.1,-0.1,0.5,0.4,0.056,-2.5,0.0,0.5365853658536586,0.0
22,1,439,2009,252,41,92,0,41,90,15,21,29,61,7,9,12,37,97,14.0,0.479,0.228,2.7,10.6,0.1,0.2,0.3,0.059,-4.6,-0.2,0.3536585365853658,0.0
25,2,457,2009,1767,230,520,62,168,361,65,86,135,191,280,18,156,153,587,12.3,0.526,0.165,0.8,21.9,0.2,1.0,1.2,0.032,-1.7,0.1,0.3292682926829268,0.0
1,2,539,2009,70,7,18,3,4,13,5,6,5,8,8,2,9,7,22,8.7,0.533,0.333,2.3,30.4,-0.1,0.1,0.0,0.003,-3.3,0.0,0.6097560975609756,0.0
14,2,539,2009,61,14,35,2,12,24,6,7,6,10,5,1,5,5,36,18.3,0.473,0.2,1.2,11.6,0.0,0.1,0.1,0.06,-0.4,0.0,0.4878048780487805,0.0
16,2,80,2009,2671,451,1216,145,306,828,223,273,233,282,470,18,200,191,1270,14.5,0.475,0.225,0.5,13.0,0.3,3.9,4.2,0.075,0.7,1.8,0.5609756097560976,1.0
8,1,428,2009,2232,290,603,36,254,488,125,176,284,478,58,29,82,230,741,13.9,0.545,0.292,1.1,10.8,2.9,1.5,4.4,0.095,-1.3,0.4,0.3292682926829268,2.0
3,1,354,2009,757,95,210,15,80,164,51,70,94,128,48,43,62,126,256,10.4,0.532,0.333,4.3,20.5,-0.3,1.1,0.8,0.054,-2.4,-0.1,0.5,0.0
7,2,840,2009,1318,201,390,34,167,307,106,140,82,124,203,2,82,89,542,16.4,0.6,0.359,0.1,15.4,2.9,0.9,3.7,0.135,1.1,1.0,0.6463414634146342,0.0
32,2,261,2009,363,52,133,5,47,109,25,33,28,38,81,2,28,33,134,12.3,0.454,0.248,0.4,16.0,0.0,0.4,0.4,0.051,-1.5,0.0,0.6463414634146342,0.0
23,2,261,2009,906,102,235,17,85,188,27,39,80,91,185,8,57,82,248,11.6,0.492,0.166,0.7,18.4,0.5,1.0,1.5,0.079,-1.9,0.0,0.6097560975609756,0.0
16,4,411,2009,486,64,177,23,41,95,18,21,67,72,22,4,20,33,169,8.4,0.454,0.119,0.6,9.7,-0.4,0.7,0.3,0.029,-3.0,-0.1,0.5609756097560976,0.0
25,4,411,2009,233,40,91,19,21,41,13,18,23,27,17,1,5,19,112,15.8,0.566,0.198,0.3,4.8,0.5,0.1,0.6,0.124,0.0,0.1,0.3292682926829268,0.0
27,2,676,2009,38,10,24,2,8,20,4,7,1,2,5,0,4,6,26,11.9,0.48,0.292,0.0,12.9,0.0,0.0,0.0,-0.036,-10.2,-0.1,0.6097560975609756,0.0
11,2,2,2009,865,145,354,60,85,180,60,75,76,88,106,3,59,53,410,14.0,0.53,0.212,0.2,13.2,0.4,0.8,1.2,0.065,-0.5,0.3,0.3902439024390244,0.0
8,3,150,2009,405,46,130,15,31,88,27,38,31,45,16,7,16,52,134,7.5,0.457,0.292,1.5,9.8,-0.1,0.1,0.0,0.002,-5.2,-0.3,0.3292682926829268,0.0
10,4,403,2009,303,45,119,5,40,97,33,46,25,46,16,3,19,15,128,11.4,0.46,0.387,0.7,12.0,-0.1,0.2,0.1,0.015,-3.9,-0.2,0.5121951219512195,0.0
0,2,393,2009,719,90,227,7,83,195,41,49,62,67,122,11,50,82,228,11.0,0.459,0.216,1.2,16.7,-0.2,0.8,0.6,0.042,-3.6,-0.3,0.6463414634146342,0.0
19,4,578,2009,1872,398,883,117,281,570,144,177,139,211,114,11,76,127,1057,17.4,0.55,0.2,0.4,7.3,3.1,0.9,4.0,0.103,0.9,1.4,0.4512195121951219,2.0
18,3,801,2009,1764,261,651,31,230,551,103,144,302,348,223,10,124,126,656,11.5,0.459,0.221,0.4,14.8,-1.5,1.3,-0.3,-0.007,-2.8,-0.4,0.1463414634146341,0.0
14,3,743,2009,1321,224,497,11,213,441,136,175,124,201,52,20,94,106,595,13.0,0.518,0.352,1.2,14.1,0.6,0.7,1.2,0.044,-3.1,-0.4,0.4878048780487805,0.0
2,1,23,2008,182,25,69,0,25,67,20,28,21,30,3,6,12,34,70,7.0,0.43,0.406,2.7,12.9,-0.3,0.3,-0.1,-0.018,-7.5,-0.3,0.4268292682926829,0.0
16,3,412,2008,716,102,245,16,86,199,58,83,71,115,42,29,52,107,278,10.1,0.494,0.339,3.4,15.6,-0.3,0.7,0.4,0.03,-3.5,-0.3,0.4146341463414634,0.0
18,1,734,2008,1312,160,407,69,91,218,98,116,207,311,52,20,63,157,487,13.6,0.532,0.285,1.2,12.1,1.3,1.2,2.5,0.09,-1.1,0.3,0.4146341463414634,0.0
14,1,180,2008,1464,191,436,0,191,434,40,60,238,346,43,52,47,206,422,11.3,0.456,0.138,2.9,9.2,-0.1,1.8,1.7,0.055,-3.4,-0.5,0.2926829268292683,0.0
2,2,147,2008,1908,267,621,108,159,375,208,233,116,133,250,2,119,140,850,14.9,0.587,0.375,0.1,14.1,3.6,1.5,5.1,0.128,0.9,1.4,0.4268292682926829,0.0
27,3,646,2008,1454,161,361,62,99,193,42,52,136,220,74,40,50,139,426,12.9,0.555,0.144,2.2,11.5,2.1,1.6,3.7,0.123,1.4,1.2,0.6585365853658537,0.0
27,2,405,2008,655,69,189,7,62,162,83,103,49,57,78,2,56,81,228,8.2,0.487,0.545,0.2,19.3,-0.2,0.5,0.3,0.019,-5.0,-0.5,0.6585365853658537,0.0
15,1,604,2008,2009,452,957,33,419,876,186,241,329,439,83,37,121,184,1123,17.2,0.528,0.252,1.5,10.2,1.2,2.2,3.4,0.081,-1.7,0.1,0.524390243902439,1.0
15,2,583,2008,2626,278,662,114,164,351,148,193,191,228,403,8,165,240,818,13.3,0.548,0.292,0.2,18.1,2.1,3.1,5.2,0.095,-0.4,1.0,0.524390243902439,2.0
22,3,413,2008,23,3,10,1,2,6,2,2,3,4,1,0,0,2,9,10.8,0.414,0.2,0.0,0.0,0.0,0.0,0.0,0.037,-2.7,0.0,0.3902439024390244,0.0
18,4,121,2008,585,81,176,3,78,164,51,62,36,50,52,7,31,34,216,12.2,0.531,0.352,1.0,13.2,0.4,0.2,0.6,0.046,-2.5,-0.1,0.4146341463414634,0.0
26,2,288,2008,728,88,224,20,68,170,50,65,70,103,111,3,73,87,246,9.8,0.487,0.29,0.3,22.4,-0.3,0.4,0.1,0.005,-4.3,-0.4,0.5609756097560976,0.0
22,4,168,2008,412,56,125,32,24,53,26,27,42,55,15,4,15,48,170,13.4,0.621,0.216,0.7,9.9,0.7,0.3,1.0,0.119,0.6,0.3,0.3902439024390244,0.0
12,4,260,2008,2677,411,901,131,280,564,299,350,156,201,215,35,164,172,1252,14.9,0.593,0.388,1.0,13.5,3.9,0.7,4.6,0.082,-0.4,1.0,0.2317073170731707,2.0
28,3,234,2008,725,77,236,26,51,136,29,34,67,86,30,14,37,68,209,5.2,0.416,0.144,1.4,12.8,-1.2,0.1,-1.1,-0.074,-6.8,-0.9,0.2073170731707317,0.0
29,4,568,2008,155,24,49,0,24,48,2,7,17,28,13,7,12,19,50,12.0,0.48,0.143,3.3,18.7,-0.1,0.3,0.1,0.045,-2.0,0.0,0.6585365853658537,0.0
29,2,276,2008,1270,150,372,24,126,299,114,146,128,158,136,21,74,150,438,11.6,0.502,0.392,1.2,14.5,0.2,2.0,2.1,0.08,-1.8,0.1,0.6585365853658537,0.0
5,1,179,2008,430,37,86,0,37,84,24,35,55,87,8,4,14,77,98,7.2,0.483,0.407,0.7,12.1,0.2,0.7,0.8,0.094,-5.2,-0.4,0.8048780487804879,0.0
24,4,144,2008,1939,243,540,82,161,337,78,94,160,178,91,14,69,157,646,10.7,0.556,0.174,0.5,10.6,1.3,3.1,4.4,0.108,-0.1,0.9,0.7195121951219512,0.0
18,0,87,2008,2501,448,844,0,448,842,172,217,440,665,86,151,147,257,1068,17.9,0.568,0.257,4.9,13.5,3.2,2.7,5.8,0.112,-0.6,0.9,0.4146341463414634,1.0
26,0,718,2008,614,71,137,0,71,136,47,68,66,118,8,41,28,97,189,11.6,0.566,0.496,4.9,14.4,0.6,0.4,1.1,0.083,-3.4,-0.2,0.5609756097560976,0.0
17,0,499,2008,2048,316,688,2,314,669,265,336,460,734,84,50,118,205,899,18.3,0.538,0.488,1.9,12.4,3.4,1.9,5.3,0.124,-1.1,0.4,0.2926829268292683,2.0
14,4,655,2008,3120,562,1283,145,417,905,247,281,252,308,262,13,226,204,1516,14.2,0.539,0.219,0.3,13.8,1.5,1.8,3.4,0.052,-1.3,0.6,0.2926829268292683,1.0
16,1,548,2008,2114,227,491,0,227,487,140,192,298,487,87,45,100,204,594,12.3,0.516,0.391,1.8,14.8,1.2,2.8,4.0,0.092,-0.8,0.6,0.4146341463414634,0.0
9,1,47,2008,1129,199,431,0,199,427,101,141,235,363,49,74,80,141,499,16.9,0.506,0.327,4.5,14.0,0.4,1.2,1.6,0.069,-2.3,-0.1,0.3536585365853658,0.0
3,2,211,2008,3000,574,1208,16,558,1136,197,250,221,317,512,18,202,125,1361,16.0,0.516,0.207,0.4,13.3,3.4,1.5,4.9,0.078,-0.4,1.2,0.5,1.0
11,4,83,2008,1803,243,575,78,165,366,46,66,199,233,66,37,75,128,610,9.0,0.505,0.115,1.5,11.0,-0.4,1.3,0.9,0.024,-2.8,-0.3,0.4390243902439024,0.0
8,1,869,2008,20,4,11,0,4,9,0,2,3,3,0,2,0,3,8,4.8,0.337,0.182,7.7,0.0,-0.1,0.0,-0.1,-0.131,-10.1,0.0,0.4756097560975609,0.0
26,2,751,2008,122,12,37,4,8,27,6,6,11,16,12,0,5,14,34,8.5,0.429,0.162,0.0,11.2,0.0,0.1,0.1,0.026,-3.8,-0.1,0.5609756097560976,0.0
2,2,751,2008,181,19,48,6,13,33,12,15,14,19,17,0,18,31,56,5.5,0.513,0.313,0.0,24.8,-0.2,0.2,0.0,-0.007,-6.0,-0.2,0.4268292682926829,0.0
25,0,590,2008,1263,252,502,2,250,494,102,132,170,293,30,56,46,181,608,17.9,0.543,0.263,3.6,7.6,2.4,1.5,3.8,0.146,-1.4,0.2,0.5,0.0
12,2,619,2008,771,110,267,13,97,227,56,81,65,87,106,0,73,84,289,10.1,0.477,0.303,0.0,19.4,-0.9,0.4,-0.4,-0.028,-5.2,-0.6,0.2317073170731707,0.0
28,1,380,2008,2303,356,717,0,356,709,198,286,372,606,93,59,146,314,910,13.9,0.54,0.399,1.9,14.8,1.8,0.9,2.7,0.057,-4.2,-1.3,0.2073170731707317,0.0
1,3,302,2008,216,36,58,0,36,57,16,23,21,29,13,2,18,51,88,10.9,0.646,0.397,0.7,20.9,0.2,0.3,0.5,0.117,-4.5,-0.1,0.7560975609756098,0.0
23,4,522,2008,1166,113,246,32,81,153,41,58,99,130,101,25,69,81,299,10.2,0.551,0.236,1.6,20.3,0.2,1.0,1.2,0.049,-1.2,0.2,0.2804878048780488,0.0
7,4,775,2008,55,8,25,0,8,22,3,8,4,4,3,0,6,8,19,-3.9,0.333,0.32,0.0,17.4,-0.3,0.0,-0.3,-0.255,-18.9,-0.2,0.6585365853658537,0.0
23,2,733,2008,2668,436,1095,35,401,966,349,428,221,399,435,16,274,191,1256,15.2,0.489,0.391,0.4,17.6,-0.1,2.0,1.9,0.035,-1.0,0.7,0.2804878048780488,1.0
8,4,53,2007,970,99,241,10,89,193,68,87,101,137,52,8,34,83,276,10.2,0.494,0.361,0.7,10.9,0.5,1.4,1.9,0.092,-1.5,0.1,0.7195121951219512,0.0
32,4,630,2007,39,4,15,1,3,11,4,6,2,2,3,0,2,5,13,2.0,0.368,0.4,0.0,10.2,-0.1,0.0,-0.1,-0.081,-12.0,-0.1,0.6585365853658537,0.0
9,4,572,2007,241,36,93,16,20,52,7,9,11,14,15,0,12,15,95,8.2,0.49,0.097,0.0,11.0,0.0,0.0,0.0,-0.002,-4.6,-0.2,0.5853658536585366,0.0
17,3,139,2007,1803,182,486,7,175,450,88,110,210,292,111,25,89,188,459,8.3,0.429,0.226,1.1,14.3,-1.4,1.2,-0.2,-0.005,-4.1,-1.0,0.2682926829268293,0.0
10,2,4,2007,608,93,225,36,57,116,42,49,43,56,87,5,44,69,264,13.1,0.535,0.218,0.6,15.1,0.6,0.8,1.4,0.112,-0.2,0.3,0.6707317073170732,0.0
22,3,882,2007,685,106,242,9,97,212,34,54,89,127,33,16,27,83,255,11.7,0.48,0.223,1.8,9.2,0.2,0.4,0.5,0.038,-4.0,-0.3,0.2804878048780488,0.0
14,2,612,2007,1381,189,442,30,159,351,90,123,118,139,222,2,89,85,498,12.6,0.502,0.278,0.1,15.2,0.6,0.5,1.1,0.038,-3.0,-0.3,0.2682926829268293,0.0
15,4,151,2007,1441,196,514,79,117,276,47,57,157,177,75,9,63,157,518,7.9,0.48,0.111,0.5,10.5,-1.0,0.6,-0.4,-0.013,-5.2,-1.2,0.1829268292682926,0.0
13,4,381,2007,171,26,53,1,25,50,19,28,14,21,18,0,22,12,72,11.0,0.551,0.528,0.0,25.2,-0.1,0.2,0.0,0.013,-4.3,-0.1,0.6951219512195121,0.0
14,4,381,2007,508,72,180,9,63,146,53,76,69,89,33,2,33,35,206,11.0,0.483,0.422,0.3,13.4,-0.2,0.2,0.0,0.001,-4.0,-0.3,0.2682926829268293,0.0
2,1,363,2007,1384,163,348,9,154,307,87,118,165,286,81,10,50,128,422,13.6,0.528,0.339,0.5,11.1,1.8,1.1,2.9,0.1,-0.7,0.4,0.3902439024390244,0.0
30,4,496,2007,2768,587,1366,59,528,1161,391,448,278,348,192,75,232,122,1624,15.8,0.519,0.328,1.9,12.9,0.4,1.9,2.3,0.04,-0.1,1.3,0.2439024390243902,1.0
12,1,640,2007,260,44,77,0,44,75,15,22,53,86,11,11,13,25,103,19.8,0.594,0.286,3.2,13.0,0.5,0.3,0.8,0.153,0.7,0.2,0.2804878048780488,0.0
3,0,6,2007,613,103,204,0,103,203,56,99,98,168,41,16,57,117,262,13.9,0.529,0.485,2.0,18.7,0.1,0.8,0.8,0.066,-3.5,-0.2,0.4024390243902439,0.0
30,3,391,2007,2253,320,749,21,299,673,177,238,278,379,119,49,158,198,838,9.8,0.491,0.318,1.6,15.6,-1.3,1.5,0.2,0.003,-4.1,-1.2,0.2439024390243902,1.0
27,2,792,2007,44,4,16,1,3,8,8,8,4,4,8,0,7,3,17,5.8,0.435,0.5,0.0,26.4,-0.1,0.0,-0.1,-0.125,-7.8,-0.1,0.5,0.0
7,4,792,2007,30,3,9,1,2,6,3,4,6,6,3,0,2,2,10,8.8,0.465,0.444,0.0,15.7,0.0,0.0,0.0,0.02,-7.1,0.0,0.6097560975609756,0.0
28,0,777,2007,931,146,318,4,142,297,38,58,162,230,44,40,56,128,334,11.6,0.486,0.182,3.3,14.0,-0.2,0.8,0.6,0.033,-4.1,-0.5,0.4634146341463415,0.0
0,0,14,2007,2540,333,668,0,333,663,155,212,537,785,124,76,137,267,821,14.7,0.539,0.317,2.2,15.3,2.4,3.0,5.5,0.103,-1.6,0.3,0.4512195121951219,1.0
16,1,887,2007,1647,219,520,6,213,499,122,145,238,344,55,56,90,153,566,11.3,0.485,0.279,2.7,13.4,-0.1,0.9,0.7,0.022,-3.9,-0.8,0.3170731707317073,0.0
10,1,103,2007,711,135,219,0,135,218,72,109,111,207,21,7,26,98,342,21.4,0.641,0.498,0.7,8.9,2.5,1.2,3.7,0.251,1.5,0.6,0.6707317073170732,2.0
0,2,10,2007,865,95,237,7,88,203,38,48,45,57,113,0,56,73,235,7.7,0.455,0.203,0.0,17.8,-0.5,0.4,-0.1,-0.007,-5.2,-0.7,0.4512195121951219,0.0
34,4,229,2007,695,39,103,1,38,97,14,32,86,139,40,26,40,76,93,6.6,0.397,0.311,3.1,25.5,-0.6,0.6,0.0,-0.003,-4.3,-0.4,0.524390243902439,0.0
3,0,410,2007,1534,177,367,0,177,366,134,194,242,416,84,64,89,173,488,15.5,0.539,0.529,3.3,16.4,1.5,2.3,3.8,0.12,-0.2,0.7,0.4024390243902439,0.0
1,2,273,2007,95,14,39,3,11,27,1,2,7,8,13,0,5,10,32,8.3,0.401,0.051,0.0,11.1,-0.1,0.2,0.1,0.028,-4.8,-0.1,0.8048780487804879,0.0
16,2,701,2007,450,51,117,3,48,110,32,41,50,58,127,3,36,26,137,16.2,0.507,0.35,0.5,21.0,0.5,0.2,0.7,0.077,-1.0,0.1,0.3170731707317073,0.0
25,1,378,2007,1107,141,310,4,137,296,54,82,153,230,20,50,48,142,340,10.7,0.491,0.265,3.6,12.2,0.2,1.4,1.5,0.067,-3.5,-0.4,0.4878048780487805,0.0
26,4,148,2007,270,29,92,6,23,67,9,19,19,28,30,6,11,36,73,6.2,0.364,0.207,1.5,9.9,-0.4,0.2,-0.2,-0.031,-5.6,-0.2,0.6707317073170732,0.0
8,2,722,2007,1081,153,382,3,150,366,127,156,97,129,160,6,78,113,436,13.8,0.484,0.408,0.4,14.8,0.4,1.6,2.0,0.09,-1.1,0.3,0.7195121951219512,2.0
12,1,16,2007,2158,374,871,43,331,741,214,288,260,358,98,43,128,195,1005,12.7,0.504,0.331,1.5,11.4,-0.5,1.6,1.1,0.025,-3.4,-0.8,0.2804878048780488,1.0
26,3,18,2007,48,8,22,1,7,18,5,6,4,8,0,1,0,2,22,11.8,0.446,0.273,1.4,0.0,0.0,0.0,0.0,0.042,-7.2,-0.1,0.6707317073170732,0.0
18,2,580,2007,854,111,293,54,57,151,37,47,87,101,140,3,75,52,313,11.0,0.499,0.16,0.3,19.3,-0.4,0.5,0.2,0.009,-2.4,-0.1,0.4146341463414634,0.0
19,3,460,2007,640,90,169,10,80,145,33,52,84,117,40,12,34,43,223,15.4,0.581,0.308,1.5,15.1,0.7,0.9,1.7,0.126,1.8,0.6,0.6829268292682927,0.0
34,4,643,2007,1158,210,478,40,170,378,101,124,92,115,63,7,94,130,561,11.6,0.527,0.259,0.5,15.0,-0.1,0.6,0.4,0.017,-4.7,-0.8,0.524390243902439,0.0
25,1,804,2007,1554,264,490,6,258,471,76,103,192,312,58,8,64,126,610,16.5,0.57,0.21,0.4,10.7,2.6,2.0,4.5,0.14,0.5,1.0,0.4878048780487805,2.0
18,4,299,2006,495,75,135,0,75,134,24,36,42,77,13,4,22,47,174,13.0,0.577,0.267,0.6,12.7,0.5,0.5,1.0,0.095,-1.5,0.1,0.5,0.0
6,4,597,2006,214,22,70,5,17,55,20,33,20,21,7,3,15,27,69,2.9,0.408,0.471,1.1,15.1,-0.5,0.2,-0.3,-0.06,-8.7,-0.4,0.8170731707317073,0.0
27,0,524,2006,1392,241,479,0,241,477,83,115,168,312,24,73,43,186,565,17.1,0.533,0.24,4.2,7.5,2.5,1.0,3.4,0.118,-1.4,0.2,0.3902439024390244,0.0
22,3,712,2006,1064,139,275,5,134,248,51,90,197,294,44,44,49,146,334,16.1,0.531,0.327,3.3,13.5,1.1,1.7,2.8,0.125,1.3,0.9,0.4024390243902439,0.0
31,1,35,2006,1629,267,625,100,167,357,117,142,203,255,50,53,107,180,751,12.8,0.546,0.227,2.5,13.5,0.2,1.7,1.9,0.057,-1.8,0.1,0.573170731707317,1.0
8,2,876,2006,166,9,30,1,8,25,6,6,9,15,17,0,12,9,25,4.5,0.383,0.2,0.0,26.9,-0.3,0.1,-0.1,-0.032,-5.8,-0.2,0.6463414634146342,0.0
32,4,728,2006,675,102,193,0,102,184,56,83,38,75,24,6,24,44,260,15.2,0.566,0.43,0.7,9.5,1.1,0.7,1.7,0.124,1.2,0.6,0.6219512195121951,0.0
32,2,199,2006,450,32,98,6,26,70,24,37,32,40,83,7,31,51,94,8.6,0.411,0.378,1.3,21.3,-0.2,0.5,0.2,0.024,-1.8,0.0,0.6219512195121951,0.0
5,4,764,2006,202,28,74,7,21,49,10,14,15,21,10,3,14,24,73,7.5,0.455,0.189,1.2,14.9,-0.2,0.3,0.1,0.015,-5.7,-0.2,0.6097560975609756,0.0
25,3,720,2006,1169,182,392,25,157,320,53,87,89,128,26,23,43,118,442,11.4,0.514,0.222,1.5,9.1,0.4,1.0,1.3,0.055,-2.2,-0.1,0.4268292682926829,0.0
22,3,581,2006,777,87,228,13,74,181,48,82,76,104,83,3,57,75,235,9.2,0.445,0.36,0.3,17.8,-0.6,0.6,0.0,0.002,-3.1,-0.2,0.4024390243902439,0.0
28,2,690,2006,359,48,126,12,36,76,11,15,26,37,15,4,15,21,119,9.0,0.449,0.119,0.9,10.2,-0.3,0.3,0.0,-0.006,-3.8,-0.2,0.4024390243902439,0.0
13,2,437,2006,1090,124,294,45,79,157,27,38,97,119,137,7,73,77,320,10.8,0.515,0.129,0.5,19.0,0.2,0.7,0.9,0.038,-1.7,0.1,0.5121951219512195,0.0
17,2,702,2006,1879,300,691,68,232,506,164,192,169,218,232,21,152,184,832,14.0,0.536,0.278,0.9,16.4,1.0,1.3,2.3,0.058,-1.0,0.5,0.3902439024390244,1.0
14,3,730,2006,2103,321,760,52,269,617,152,209,255,348,100,74,140,192,846,12.4,0.497,0.275,2.7,14.1,-0.5,1.0,0.5,0.011,-2.2,-0.1,0.2682926829268293,1.0
5,2,166,2006,988,98,231,52,46,107,28,39,64,92,69,8,44,94,276,9.4,0.556,0.169,0.6,15.1,0.8,1.2,2.0,0.098,-0.7,0.3,0.6097560975609756,0.0
25,3,66,2006,336,43,93,1,42,84,23,41,35,57,16,1,18,59,110,9.4,0.495,0.441,0.2,13.9,0.0,0.3,0.3,0.045,-4.9,-0.2,0.4268292682926829,0.0
0,1,774,2006,666,65,128,0,65,127,59,75,87,136,11,42,25,124,189,12.3,0.587,0.586,4.9,13.4,1.0,0.7,1.6,0.117,-3.1,-0.2,0.3658536585365853,0.0
14,2,520,2006,175,14,38,3,11,30,25,28,19,31,32,1,12,20,56,18.3,0.556,0.737,0.4,19.3,0.4,0.2,0.5,0.148,4.7,0.3,0.2682926829268293,0.0
16,1,159,2006,170,19,52,6,13,36,7,11,20,31,6,1,15,22,51,5.0,0.449,0.212,0.5,20.9,-0.3,0.0,-0.2,-0.07,-8.5,-0.3,0.3414634146341463,0.0
32,1,679,2006,1472,209,398,1,208,395,140,208,240,423,62,74,94,236,559,17.6,0.571,0.523,4.2,16.1,2.4,2.3,4.7,0.153,0.6,0.9,0.6219512195121951,2.0
2,1,11,2006,2326,355,944,87,268,686,120,169,176,230,163,6,130,179,917,7.9,0.45,0.179,0.2,11.3,-2.2,0.8,-1.5,-0.03,-5.1,-1.8,0.4024390243902439,2.0
16,1,183,2006,792,65,177,17,48,124,37,43,81,123,65,9,40,77,184,9.0,0.47,0.243,0.9,17.0,0.1,0.3,0.4,0.024,-3.1,-0.2,0.3414634146341463,0.0
10,3,783,2006,191,18,50,13,5,11,2,2,22,26,6,0,4,21,51,7.7,0.501,0.04,0.0,7.3,0.1,0.3,0.4,0.091,-1.5,0.0,0.6341463414634146,0.0
1,0,538,2006,720,79,177,0,79,175,106,144,118,215,10,22,47,104,264,14.6,0.549,0.814,2.4,16.4,0.9,0.8,1.7,0.116,-3.8,-0.3,0.2926829268292683,0.0
24,2,320,2006,622,80,195,38,42,97,54,60,42,52,36,0,21,52,252,13.0,0.569,0.308,0.0,8.7,1.2,0.5,1.7,0.134,0.1,0.3,0.4878048780487805,0.0
27,2,756,2006,862,101,239,24,77,154,21,26,71,91,218,2,77,72,247,14.1,0.493,0.109,0.2,23.5,0.5,0.4,0.9,0.05,-1.1,0.2,0.3902439024390244,0.0
1,2,700,2006,1831,188,450,6,182,421,119,184,218,292,297,8,137,181,501,13.1,0.472,0.409,0.3,20.5,-0.1,2.6,2.4,0.064,-0.2,0.8,0.2926829268292683,0.0
27,4,82,2006,2015,349,765,55,294,619,202,241,192,250,230,10,116,139,955,18.0,0.548,0.315,0.4,11.8,3.8,1.0,4.8,0.114,2.0,2.0,0.3902439024390244,1.0
3,4,803,2006,868,109,256,15,94,214,23,45,118,153,60,11,60,100,256,8.5,0.464,0.176,1.0,17.9,-0.8,1.7,0.8,0.047,-2.6,-0.1,0.5975609756097561,0.0
17,1,145,2006,1537,246,463,0,246,457,116,186,267,416,49,18,74,223,608,15.7,0.558,0.402,0.9,12.0,2.1,1.7,3.9,0.121,-1.8,0.1,0.3902439024390244,2.0
3,1,855,2006,966,134,282,0,134,280,106,175,180,269,40,76,94,162,374,14.8,0.521,0.621,6.2,20.8,-0.4,2.6,2.2,0.11,-1.0,0.2,0.5975609756097561,2.0
20,3,579,2006,103,7,15,3,4,8,5,7,9,11,5,1,6,10,22,6.9,0.608,0.467,0.8,24.9,0.0,0.1,0.1,0.045,-3.3,0.0,0.4756097560975609,0.0
29,4,357,2006,137,18,41,2,16,34,12,15,17,20,5,1,5,7,50,12.1,0.525,0.366,0.5,9.5,0.1,0.2,0.3,0.108,-4.0,-0.1,0.7073170731707317,0.0
18,2,580,2006,1315,208,526,46,162,363,72,85,134,163,260,2,142,96,534,11.5,0.474,0.162,0.1,20.1,-1.1,1.0,-0.1,-0.004,-3.7,-0.6,0.5,0.0
11,4,767,2006,556,75,160,19,56,108,11,20,50,83,22,8,24,69,180,9.7,0.533,0.125,1.1,12.4,0.3,0.4,0.7,0.063,-2.7,-0.1,0.4268292682926829,0.0
0,1,768,2006,1514,166,365,2,164,361,110,144,304,435,44,39,96,199,444,12.3,0.518,0.395,2.0,18.3,0.3,1.9,2.2,0.07,-3.3,-0.5,0.3658536585365853,0.0
34,1,30,2005,175,26,67,3,23,54,10,12,26,38,10,7,12,36,65,10.1,0.45,0.179,3.1,14.2,-0.1,0.2,0.1,0.026,-5.0,-0.1,0.5121951219512195,0.0
16,1,36,2005,2348,323,606,0,323,603,122,194,384,573,192,68,125,259,768,15.2,0.555,0.32,2.3,15.3,3.1,2.4,5.5,0.113,0.4,1.4,0.4878048780487805,1.0
24,2,823,2005,246,29,69,25,4,12,5,6,17,21,16,0,10,22,88,12.6,0.614,0.087,0.0,12.2,0.5,0.1,0.6,0.115,0.9,0.2,0.4390243902439024,0.0
9,4,626,2005,886,132,318,28,104,236,42,59,83,105,78,11,58,69,334,11.1,0.486,0.186,0.9,14.4,-0.3,0.8,0.5,0.028,-1.7,0.1,0.4146341463414634,0.0
12,4,165,2005,971,97,255,22,75,177,36,46,62,85,84,6,57,86,252,7.6,0.458,0.18,0.5,17.2,-0.7,1.0,0.3,0.017,-3.2,-0.3,0.573170731707317,0.0
2,2,708,2005,2406,345,883,97,248,612,161,222,188,265,446,8,182,181,948,14.2,0.483,0.251,0.3,15.7,0.8,1.8,2.6,0.051,-0.6,0.8,0.3170731707317073,2.0
22,0,114,2005,1572,305,640,3,302,631,189,229,236,374,53,47,97,200,802,18.1,0.541,0.358,2.5,11.6,2.6,0.9,3.5,0.108,-0.7,0.5,0.2804878048780488,1.0
28,3,266,2005,1301,130,325,39,91,188,78,101,146,185,94,47,75,135,377,10.3,0.51,0.311,2.6,16.9,0.0,1.6,1.6,0.06,-0.8,0.4,0.5365853658536586,0.0
1,1,735,2005,1376,173,355,3,170,346,112,149,196,298,58,5,55,83,461,14.0,0.548,0.42,0.3,11.6,1.9,1.2,3.1,0.108,-1.2,0.3,0.4024390243902439,2.0
31,3,419,2005,1581,198,414,29,169,327,108,133,187,244,60,13,92,228,533,10.2,0.564,0.321,0.6,16.3,1.0,0.3,1.3,0.038,-3.8,-0.7,0.3292682926829268,0.0
