Rk,Player,Season,Pos,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Balance,all_nba
420,Russell Westbrook,2009,PG,OKC,82,2813,485,1160,0.418,23,104,0.221,462,1056,0.438,0.428,329,422,0.78,143,258,401,652,108,34,268,204,1322,17.8,0.491,0.09,0.364,6.0,10.3,8.2,38.6,2.0,0.9,16.6,25.7,2.7,3.4,6.1,0.105,1.7,-0.5,1.2,2.3,0.6097560975609756,0.0
421,D.J. White,2009,PF,OKC,12,102,25,41,0.61,0,0,,25,41,0.61,0.61,9,10,0.9,10,13,23,4,5,3,3,12,59,25.9,0.65,0.0,0.244,11.6,14.2,12.9,7.4,2.5,2.2,6.2,21.3,0.4,0.2,0.6,0.276,4.4,2.0,6.4,0.2,0.6097560975609756,0.0
422,Chris Wilcox,2009,PF,DET,34,441,63,120,0.525,0,0,,63,120,0.525,0.525,26,52,0.5,44,73,117,13,13,12,38,64,152,12.0,0.532,0.0,0.433,11.4,21.4,16.1,4.9,1.6,2.3,21.0,18.9,-0.2,0.4,0.2,0.022,-3.4,-0.4,-3.8,-0.2,0.3292682926829268,0.0
423,Damien Wilkins,2009,SF,MIN,80,1585,165,381,0.433,18,61,0.295,147,320,0.459,0.457,103,129,0.798,72,177,249,135,66,25,76,144,451,11.5,0.515,0.16,0.339,5.0,12.7,8.8,12.5,2.1,1.2,14.8,14.1,0.9,1.0,1.9,0.056,-2.0,0.7,-1.3,0.3,0.1829268292682926,0.0
424,Mike Wilks,2009,PG,OKC,4,59,6,12,0.5,2,3,0.667,4,9,0.444,0.583,2,4,0.5,1,3,4,4,0,0,4,5,16,5.9,0.581,0.25,0.333,2.0,5.7,3.9,10.1,0.0,0.0,22.5,13.5,0.0,0.0,0.0,0.023,-3.4,-2.8,-6.2,-0.1,0.6097560975609756,0.0
425,Deron Williams,2009,PG,UTA,76,2802,494,1053,0.469,96,259,0.371,398,794,0.501,0.515,335,418,0.801,50,253,303,798,96,16,252,208,1419,20.6,0.574,0.246,0.397,2.2,10.4,6.4,44.5,1.8,0.5,16.9,23.8,7.4,3.0,10.3,0.177,4.2,-0.4,3.8,4.1,0.6463414634146342,2.0
426,Jason Williams,2009,PG,ORL,82,1703,189,426,0.444,84,221,0.38,105,205,0.512,0.542,31,41,0.756,7,119,126,298,53,3,87,65,493,12.9,0.555,0.519,0.096,0.5,7.8,4.3,26.9,1.6,0.1,16.4,14.5,2.5,2.0,4.5,0.127,0.6,0.4,1.0,1.3,0.7195121951219512,0.0
427,Jawad Williams,2009,PG,CLE,54,742,81,206,0.393,30,93,0.323,51,113,0.451,0.466,32,45,0.711,16,67,83,34,12,5,18,73,224,8.2,0.496,0.451,0.218,2.7,10.2,6.7,6.8,0.8,0.5,7.4,15.3,0.3,0.7,1.1,0.069,-3.1,-1.0,-4.1,-0.4,0.7439024390243902,0.0
428,Lou Williams,2009,PG,PHI,64,1912,318,677,0.47,70,206,0.34,248,471,0.527,0.521,192,233,0.824,25,162,187,268,80,15,106,110,898,18.2,0.576,0.304,0.344,1.5,10.1,5.8,22.9,2.2,0.6,12.0,21.1,4.1,1.1,5.2,0.13,1.9,-0.4,1.6,1.7,0.3292682926829268,0.0
429,Marcus Williams,2009,PG,MEM,62,872,104,271,0.384,24,81,0.296,80,190,0.421,0.428,37,55,0.673,13,80,93,161,32,1,74,43,269,10.6,0.456,0.299,0.203,1.7,10.7,6.2,26.7,1.9,0.1,20.0,18.5,-0.4,0.5,0.0,0.002,-1.6,-1.5,-3.1,-0.2,0.4878048780487805,0.0
430,Marvin Williams,2009,SF,ATL,81,2468,302,664,0.455,40,132,0.303,262,532,0.492,0.485,176,215,0.819,106,310,416,93,66,46,72,160,820,13.0,0.54,0.199,0.324,5.0,14.8,9.8,5.6,1.4,1.4,8.7,15.5,3.1,2.6,5.7,0.112,-0.4,0.1,-0.4,1.0,0.6463414634146342,0.0
431,Mo Williams,2009,PG,CLE,69,2359,378,855,0.442,159,371,0.429,219,484,0.452,0.535,177,198,0.894,28,178,206,368,70,21,173,170,1092,16.1,0.58,0.434,0.232,1.5,8.6,5.2,25.0,1.6,0.7,15.5,22.0,4.0,2.7,6.7,0.136,2.2,-0.4,1.8,2.3,0.7439024390243902,0.0
432,Reggie Williams,2009,SF,GSW,24,782,140,283,0.495,33,92,0.359,107,191,0.56,0.553,52,62,0.839,18,92,110,66,23,6,29,49,365,16.1,0.588,0.325,0.219,2.5,13.3,7.8,12.7,1.4,0.5,8.5,18.6,1.5,0.3,1.7,0.105,1.2,-1.8,-0.6,0.3,0.3170731707317073,0.0
433,Sean Williams,2009,PF,NJN,20,227,21,49,0.429,0,1,0.0,21,48,0.438,0.429,10,19,0.526,21,25,46,1,8,19,20,41,52,7.0,0.453,0.02,0.388,10.2,13.3,11.7,0.7,1.9,6.2,25.9,15.6,-0.4,0.3,-0.2,-0.036,-7.8,0.6,-7.2,-0.3,0.1463414634146341,0.0
434,Shelden Williams,2009,PF,BOS,54,597,63,121,0.521,0,1,0.0,63,120,0.525,0.521,75,98,0.765,47,99,146,21,13,21,30,85,201,14.1,0.612,0.008,0.81,9.9,19.8,15.0,5.3,1.1,2.8,15.5,15.3,1.1,0.9,2.0,0.162,-2.0,0.6,-1.4,0.1,0.6097560975609756,0.0
435,Terrence Williams,2009,SF,NJN,78,1764,261,651,0.401,31,100,0.31,230,551,0.417,0.425,103,144,0.715,46,302,348,223,43,10,124,126,656,11.5,0.459,0.154,0.221,2.9,20.6,11.4,22.4,1.3,0.4,14.8,21.8,-1.5,1.3,-0.3,-0.007,-2.0,-0.8,-2.8,-0.4,0.1463414634146341,0.0
436,Metta World Peace,2009,SF,LAL,77,2605,306,740,0.414,105,296,0.355,201,444,0.453,0.484,128,186,0.688,99,232,331,234,106,21,121,165,845,12.1,0.514,0.4,0.251,4.3,9.9,7.1,13.3,2.1,0.6,12.8,16.2,1.8,3.5,5.3,0.098,-0.6,1.1,0.5,1.6,0.6951219512195121,0.0
437,Antoine Wright,2009,SF,TOR,67,1392,162,399,0.406,58,173,0.335,104,226,0.46,0.479,53,77,0.688,38,152,190,71,30,11,58,134,435,8.6,0.502,0.434,0.193,3.3,12.6,8.1,7.4,1.1,0.6,11.8,16.1,0.1,0.2,0.3,0.011,-1.9,-1.4,-3.3,-0.4,0.4878048780487805,0.0
438,Dorell Wright,2009,SF,MIA,72,1496,194,419,0.463,61,157,0.389,133,262,0.508,0.536,61,69,0.884,50,185,235,91,52,32,53,94,510,14.5,0.567,0.375,0.165,4.0,14.4,9.2,9.8,1.9,1.7,10.6,15.8,2.1,2.2,4.3,0.137,0.7,1.2,1.8,1.5,0.573170731707317,0.0
439,Julian Wright,2009,SF,NOH,68,871,116,232,0.5,2,6,0.333,114,226,0.504,0.504,25,41,0.61,58,86,144,41,29,18,44,45,259,11.8,0.518,0.026,0.177,7.7,11.8,9.7,7.0,1.7,1.6,15.0,15.4,0.2,0.6,0.8,0.044,-1.6,-0.5,-2.1,0.0,0.4512195121951219,0.0
440,Nick Young,2009,SG,WAS,74,1421,233,558,0.418,69,170,0.406,164,388,0.423,0.479,104,130,0.8,20,82,102,48,28,8,56,147,639,10.7,0.519,0.305,0.233,1.6,6.7,4.1,5.7,1.0,0.4,8.3,21.4,0.9,0.5,1.4,0.046,-2.0,-1.7,-3.7,-0.6,0.3170731707317073,0.0
441,Sam Young,2009,SF,MEM,80,1321,224,497,0.451,11,56,0.196,213,441,0.483,0.462,136,175,0.777,77,124,201,52,34,20,94,106,595,13.0,0.518,0.113,0.352,6.8,11.0,8.9,6.2,1.3,1.2,14.1,22.1,0.6,0.7,1.2,0.044,-1.5,-1.7,-3.1,-0.4,0.4878048780487805,0.0
442,Thaddeus Young,2009,PF,PHI,67,2145,382,813,0.47,48,138,0.348,334,675,0.495,0.499,114,165,0.691,130,220,350,97,81,15,126,133,926,14.0,0.523,0.17,0.203,7.0,12.3,9.6,7.5,2.0,0.6,12.5,21.5,0.9,1.2,2.1,0.047,-0.4,-1.5,-1.9,0.1,0.3292682926829268,0.0
