Rk,Player,Season,Pos,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Balance,all_nba
312,Tyrese Martin,2022,SG,ATL,16,66,9,23,0.391,1,7,0.143,8,16,0.5,0.413,2,2,1.0,5,7,12,2,1,0,2,2,21,7.7,0.44,0.304,0.087,8.2,11.7,10.0,3.9,0.7,0.0,7.7,16.5,0.0,0.0,0.0,-0.01,-4.2,-3.1,-7.4,-0.1,0.5,0.0
313,Garrison Mathews,2022,SG,TOT,54,686,73,201,0.363,63,180,0.35,10,21,0.476,0.52,48,53,0.906,11,62,73,26,24,5,19,62,257,9.7,0.573,0.896,0.264,1.7,10.0,5.8,5.1,1.7,0.7,7.8,14.7,0.7,0.3,1.0,0.067,-2.0,-0.4,-2.4,-0.1,,0.0
313,Garrison Mathews,2022,SG,HOU,45,602,60,170,0.353,53,155,0.342,7,15,0.467,0.509,41,45,0.911,10,52,62,23,23,4,18,56,214,9.1,0.564,0.912,0.265,1.8,9.6,5.7,5.1,1.9,0.6,8.7,14.3,0.5,0.2,0.7,0.058,-2.3,-0.2,-2.5,-0.1,0.2682926829268293,0.0
313,Garrison Mathews,2022,SG,ATL,9,84,13,31,0.419,10,25,0.4,3,6,0.5,0.581,7,8,0.875,1,10,11,3,1,1,1,6,43,14.0,0.623,0.806,0.258,1.3,13.2,7.2,4.7,0.6,1.0,2.8,17.8,0.2,0.0,0.2,0.127,0.7,-2.4,-1.7,0.0,0.5,0.0
314,Bennedict Mathurin,2022,SG,IND,78,2222,413,951,0.434,100,310,0.323,313,641,0.488,0.487,376,454,0.828,87,231,318,116,48,13,152,162,1302,13.1,0.566,0.326,0.477,4.4,11.5,7.9,7.6,1.0,0.5,11.7,24.6,1.0,0.8,1.8,0.038,-1.2,-2.5,-3.7,-1.0,0.4268292682926829,0.0
315,Wesley Matthews,2022,SF,MIL,52,820,58,160,0.363,39,124,0.315,19,36,0.528,0.484,24,28,0.857,34,79,113,34,20,13,18,71,179,7.0,0.519,0.775,0.175,4.5,9.7,7.2,5.1,1.2,1.3,9.5,9.8,0.3,0.9,1.2,0.073,-3.4,0.8,-2.7,-0.1,0.7073170731707317,0.0
316,Tyrese Maxey,2022,SG,PHI,60,2016,439,913,0.481,160,369,0.434,279,544,0.513,0.568,180,213,0.845,23,153,176,212,49,8,80,132,1218,17.0,0.605,0.404,0.233,1.4,8.8,5.2,16.9,1.2,0.4,7.4,24.1,3.7,1.6,5.4,0.128,1.9,-1.2,0.6,1.3,0.6585365853658537,0.0
317,Skylar Mays,2022,PG,POR,6,189,34,68,0.5,12,26,0.462,22,42,0.524,0.588,12,13,0.923,2,17,19,50,6,1,10,11,92,19.4,0.624,0.382,0.191,1.2,10.4,5.8,40.0,1.5,0.5,11.9,19.3,0.6,0.1,0.7,0.171,2.1,-2.1,0.0,0.1,0.4024390243902439,0.0
318,Miles McBride,2022,PG,NYK,64,760,77,215,0.358,40,134,0.299,37,81,0.457,0.451,28,42,0.667,13,37,50,72,37,8,25,60,222,8.4,0.475,0.623,0.195,1.9,5.4,3.6,12.4,2.4,1.0,9.7,14.6,0.0,0.7,0.7,0.047,-3.6,1.4,-2.3,-0.1,0.573170731707317,0.0
319,Mac McClung,2022,SG,PHI,2,41,9,20,0.45,4,11,0.364,5,9,0.556,0.55,3,5,0.6,3,7,10,9,0,0,3,3,25,19.2,0.563,0.55,0.25,8.8,19.8,14.4,35.3,0.0,0.0,11.9,27.5,0.1,0.0,0.1,0.14,2.2,-1.7,0.5,0.0,0.6585365853658537,0.0
320,CJ McCollum,2022,PG,NOP,75,2649,587,1344,0.437,211,543,0.389,376,801,0.469,0.515,183,238,0.769,55,273,328,429,70,38,183,153,1568,15.6,0.541,0.404,0.177,2.4,11.7,7.0,25.1,1.3,1.4,11.2,26.4,1.5,2.8,4.3,0.078,1.5,-0.7,0.8,1.9,0.5121951219512195,0.0
321,T.J. McConnell,2022,PG,IND,75,1526,283,521,0.543,26,59,0.441,257,462,0.556,0.568,58,68,0.853,45,189,234,397,81,10,143,105,650,16.8,0.59,0.113,0.131,3.3,13.7,8.5,37.9,2.5,0.6,20.6,19.1,1.9,1.2,3.1,0.098,0.4,0.1,0.5,1.0,0.4268292682926829,0.0
322,Jaden McDaniels,2022,SF,MIN,79,2416,370,716,0.517,107,269,0.398,263,447,0.588,0.591,106,144,0.736,92,215,307,148,74,76,112,272,953,12.0,0.611,0.376,0.201,4.3,9.8,7.1,8.4,1.5,2.7,12.6,15.8,2.0,2.4,4.4,0.087,-1.7,0.5,-1.2,0.5,0.5121951219512195,0.0
323,Jalen McDaniels,2022,SF,TOT,80,1913,281,617,0.455,77,232,0.332,204,385,0.53,0.518,116,138,0.841,63,283,346,130,83,34,93,209,755,11.8,0.557,0.376,0.224,3.6,16.3,9.9,9.6,2.1,1.6,12.1,17.2,0.5,2.2,2.7,0.068,-2.7,0.6,-2.1,-0.1,,0.0
323,Jalen McDaniels,2022,SF,CHO,56,1494,221,494,0.447,65,202,0.322,156,292,0.534,0.513,88,104,0.846,44,226,270,111,66,29,80,158,595,11.6,0.551,0.409,0.211,3.1,16.5,9.6,10.5,2.1,1.7,12.9,17.5,0.1,1.7,1.8,0.057,-2.7,0.7,-2.0,0.0,,0.0
323,Jalen McDaniels,2022,SF,PHI,24,419,60,123,0.488,12,30,0.4,48,93,0.516,0.537,28,34,0.824,19,57,76,19,17,5,13,51,160,12.5,0.58,0.244,0.276,5.5,15.8,10.7,6.5,2.0,1.1,8.6,16.1,0.4,0.5,1.0,0.109,-2.5,-0.1,-2.6,-0.1,0.6585365853658537,0.0
324,Doug McDermott,2022,SF,SAS,64,1314,239,523,0.457,123,298,0.413,116,225,0.516,0.575,53,70,0.757,24,115,139,91,13,6,58,118,654,11.2,0.59,0.57,0.134,1.9,9.9,5.8,9.8,0.5,0.4,9.5,19.2,1.0,0.0,1.0,0.035,-0.7,-2.5,-3.2,-0.4,0.2682926829268293,0.0
325,JaVale McGee,2022,C,DAL,42,355,80,125,0.64,2,5,0.4,78,120,0.65,0.648,24,41,0.585,30,77,107,11,4,26,36,54,186,17.2,0.65,0.04,0.328,9.7,25.5,17.5,5.2,0.6,6.5,20.1,22.8,0.1,0.5,0.6,0.076,-3.6,-0.1,-3.7,-0.1,0.4634146341463415,0.0
326,Bryce McGowens,2022,SG,CHO,46,787,80,202,0.396,26,80,0.325,54,122,0.443,0.46,60,80,0.75,20,73,93,54,15,6,43,48,246,7.2,0.519,0.396,0.396,2.7,10.1,6.3,9.1,0.9,0.7,15.3,15.0,-0.4,0.4,0.1,0.005,-4.6,-1.4,-6.0,-0.8,,0.0
327,Rodney McGruder,2022,SG,DET,32,524,62,152,0.408,41,97,0.423,21,55,0.382,0.543,18,22,0.818,20,54,74,28,16,1,11,39,183,10.7,0.566,0.638,0.145,4.1,11.8,7.8,7.6,1.5,0.2,6.4,14.0,0.5,0.2,0.7,0.068,-0.8,-0.7,-1.5,0.1,0.2073170731707317,0.0
328,Jordan McLaughlin,2022,PG,MIN,43,678,61,145,0.421,24,78,0.308,37,67,0.552,0.503,15,18,0.833,15,47,62,148,32,4,33,28,161,11.8,0.526,0.538,0.124,2.5,7.6,5.1,27.4,2.2,0.5,17.7,11.7,0.7,0.6,1.3,0.094,-1.3,0.6,-0.7,0.2,0.5121951219512195,0.0
329,De'Anthony Melton,2022,SG,PHI,77,2150,277,651,0.425,157,403,0.39,120,248,0.484,0.546,69,87,0.793,69,243,312,197,126,41,102,191,780,12.7,0.566,0.619,0.134,3.9,13.1,8.6,12.9,2.9,1.8,12.9,16.4,1.1,3.1,4.2,0.095,-0.7,1.6,0.9,1.6,0.6585365853658537,0.0
330,Sam Merrill,2022,SG,CLE,5,59,9,22,0.409,5,18,0.278,4,4,1.0,0.523,2,2,1.0,0,9,9,5,4,0,0,3,25,15.5,0.546,0.818,0.091,0.0,18.0,9.0,12.0,3.4,0.0,0.0,17.3,0.1,0.1,0.2,0.16,-1.2,2.5,1.2,0.0,0.6219512195121951,0.0
331,Chimezie Metu,2022,PF,SAC,66,689,129,219,0.589,9,38,0.237,120,181,0.663,0.61,54,73,0.74,47,151,198,40,22,21,32,81,321,17.3,0.639,0.174,0.333,7.8,24.9,16.4,8.1,1.5,2.7,11.3,17.6,1.2,0.8,2.1,0.143,-0.3,0.2,-0.1,0.3,0.5853658536585366,0.0
332,Khris Middleton,2022,SF,MIL,33,801,177,406,0.436,51,162,0.315,126,244,0.516,0.499,92,102,0.902,28,112,140,163,23,5,71,68,497,17.4,0.551,0.399,0.251,3.8,14.0,9.1,30.7,1.4,0.5,13.6,27.4,1.0,1.0,1.9,0.117,1.0,-0.3,0.8,0.6,0.7073170731707317,0.0
333,Patty Mills,2022,PG,BRK,40,567,86,209,0.411,49,134,0.366,37,75,0.493,0.529,25,30,0.833,8,36,44,56,15,3,30,32,246,10.6,0.554,0.641,0.144,1.6,7.0,4.4,13.9,1.3,0.5,11.9,19.7,0.0,0.4,0.4,0.035,-1.4,-1.7,-3.1,-0.2,,0.0
334,Shake Milton,2022,SG,PHI,76,1567,241,503,0.479,56,148,0.378,185,355,0.521,0.535,99,116,0.853,39,152,191,240,25,13,94,123,637,12.7,0.575,0.294,0.231,3.0,11.3,7.2,22.3,0.8,0.8,14.5,18.5,1.6,1.2,2.9,0.087,-1.0,-0.9,-2.0,0.0,0.6585365853658537,0.0
335,Justin Minaya,2022,SF,POR,4,89,7,23,0.304,3,12,0.25,4,11,0.364,0.37,0,1,0.0,3,12,15,4,2,5,4,9,17,4.0,0.363,0.522,0.043,3.8,15.6,9.7,5.9,1.1,5.0,14.6,13.4,-0.2,0.1,-0.1,-0.067,-7.2,-1.9,-9.0,-0.2,0.4024390243902439,0.0
336,Josh Minott,2022,SF,MIN,15,96,18,36,0.5,2,6,0.333,16,30,0.533,0.528,8,8,1.0,5,20,25,5,4,6,3,10,46,17.9,0.582,0.167,0.222,5.9,22.9,14.6,7.5,2.0,5.4,7.1,18.9,0.1,0.2,0.3,0.146,-1.9,0.4,-1.6,0.0,0.5121951219512195,0.0
337,Davion Mitchell,2022,PG,SAC,80,1447,181,399,0.454,63,197,0.32,118,202,0.584,0.533,25,31,0.806,16,89,105,185,44,15,62,112,450,9.4,0.545,0.494,0.078,1.3,7.0,4.1,16.5,1.5,0.9,13.1,14.1,0.7,0.8,1.5,0.05,-2.4,-0.4,-2.8,-0.3,0.5853658536585366,0.0
338,Donovan Mitchell,2022,SG,CLE,68,2432,679,1402,0.484,245,635,0.386,434,767,0.566,0.572,319,368,0.867,63,226,289,301,99,27,180,168,1922,22.9,0.614,0.453,0.262,3.1,10.9,7.0,21.4,2.0,1.0,10.3,32.1,5.4,3.5,8.9,0.176,5.6,0.6,6.3,5.0,0.6219512195121951,2.0
339,Evan Mobley,2022,PF,CLE,79,2715,525,947,0.554,22,102,0.216,503,845,0.595,0.566,205,304,0.674,187,524,711,224,60,119,146,218,1277,17.9,0.591,0.108,0.321,8.1,22.7,15.4,12.4,1.1,4.0,11.9,20.2,3.7,4.8,8.5,0.151,0.0,1.6,1.7,2.5,0.6219512195121951,0.0
340,Isaiah Mobley,2022,PF,CLE,12,84,12,28,0.429,3,8,0.375,9,20,0.45,0.482,4,4,1.0,4,16,20,3,4,3,1,8,31,14.1,0.521,0.286,0.143,5.6,22.4,14.0,5.0,2.4,3.3,3.3,16.4,0.1,0.2,0.2,0.135,-2.5,1.1,-1.4,0.0,0.6219512195121951,0.0
341,Chima Moneke,2022,SF,SAC,2,8,1,2,0.5,0,0,,1,2,0.5,0.5,0,2,0.0,2,0,2,1,0,0,2,2,2,-3.5,0.347,0.0,1.0,28.8,0.0,14.3,16.1,0.0,0.0,41.0,26.2,0.0,0.0,0.0,-0.288,-12.7,-8.0,-20.7,0.0,0.5853658536585366,0.0
342,Malik Monk,2022,SG,SAC,77,1719,357,796,0.448,143,398,0.359,214,398,0.538,0.538,184,207,0.889,32,171,203,298,49,20,146,125,1041,16.6,0.587,0.5,0.26,2.1,11.3,6.7,25.0,1.4,1.0,14.1,25.8,2.1,1.2,3.2,0.091,1.6,-1.4,0.3,1.0,0.5853658536585366,0.0
343,Moses Moody,2022,SG,GSW,63,817,108,227,0.476,49,135,0.363,59,92,0.641,0.584,37,53,0.698,28,77,105,51,18,7,34,54,302,10.3,0.603,0.595,0.233,3.8,10.2,7.1,8.2,1.0,0.8,12.0,14.6,0.7,0.6,1.3,0.076,-1.7,-0.9,-2.6,-0.1,0.5365853658536586,0.0
344,Xavier Moon,2022,SG,LAC,4,20,3,9,0.333,1,3,0.333,2,6,0.333,0.389,0,0,,0,3,3,5,0,0,1,2,7,7.2,0.389,0.333,0.0,0.0,16.6,8.4,35.7,0.0,0.0,10.0,21.8,0.0,0.0,0.0,-0.03,-4.1,-1.0,-5.1,0.0,0.5365853658536586,0.0
345,Wendell Moore Jr.,2022,SG,MIN,29,153,18,43,0.419,2,17,0.118,16,26,0.615,0.442,4,5,0.8,4,14,18,18,8,5,8,13,42,9.3,0.465,0.395,0.116,3.0,10.0,6.6,15.3,2.5,2.8,15.0,14.9,-0.1,0.2,0.1,0.028,-3.8,1.3,-2.4,0.0,0.5121951219512195,0.0
346,Ja Morant,2022,PG,MEM,61,1948,566,1214,0.466,92,300,0.307,474,914,0.519,0.504,372,497,0.748,61,296,357,493,66,16,206,100,1596,23.3,0.557,0.247,0.409,3.3,16.1,9.7,41.1,1.6,0.7,12.6,34.9,3.4,2.6,6.0,0.148,5.2,0.5,5.7,3.8,0.6219512195121951,0.0
347,Marcus Morris,2022,PF,LAC,65,1825,274,643,0.426,112,308,0.364,162,335,0.484,0.513,68,87,0.782,29,229,258,114,42,21,56,136,728,10.5,0.534,0.479,0.135,1.8,13.9,7.9,8.9,1.1,1.0,7.6,17.6,0.4,1.6,2.0,0.053,-1.8,-0.2,-1.9,0.0,0.5365853658536586,0.0
348,Markieff Morris,2022,PF,TOT,35,355,47,115,0.409,28,71,0.394,19,44,0.432,0.53,10,10,1.0,13,58,71,31,9,5,18,48,132,10.4,0.553,0.617,0.087,4.2,18.2,11.3,12.2,1.2,1.2,13.1,17.2,0.1,0.4,0.4,0.059,-2.3,-0.4,-2.7,-0.1,,0.0
348,Markieff Morris,2022,PF,BRK,27,285,33,82,0.402,20,49,0.408,13,33,0.394,0.524,10,10,1.0,13,46,59,25,8,5,14,33,96,10.7,0.556,0.598,0.122,5.2,17.7,11.6,11.8,1.4,1.5,13.9,15.6,0.1,0.3,0.4,0.074,-1.8,-0.1,-1.9,0.0,,0.0
348,Markieff Morris,2022,PF,DAL,8,70,14,33,0.424,8,22,0.364,6,11,0.545,0.545,0,0,,0,12,12,6,1,0,4,15,36,9.1,0.545,0.667,0.0,0.0,20.2,10.0,13.7,0.7,0.0,10.8,23.9,0.0,0.1,0.0,0.002,-4.4,-1.4,-5.8,-0.1,0.4634146341463415,0.0
349,Monte Morris,2022,PG,WAS,62,1695,247,515,0.48,78,204,0.382,169,311,0.543,0.555,64,77,0.831,26,184,210,326,43,13,60,75,636,15.0,0.579,0.396,0.15,1.8,11.6,6.9,26.4,1.2,0.6,9.9,15.6,3.1,1.1,4.2,0.12,0.8,-0.4,0.5,1.1,0.4268292682926829,0.0
350,Trey Murphy III,2022,SF,NOP,79,2448,387,800,0.484,202,497,0.406,185,303,0.611,0.61,172,190,0.905,59,222,281,112,89,43,61,155,1148,15.2,0.65,0.621,0.238,2.7,10.3,6.5,6.4,1.8,1.7,6.5,16.6,4.8,2.8,7.6,0.15,1.4,0.4,1.8,2.3,0.5121951219512195,0.0
351,Dejounte Murray,2022,SG,ATL,74,2693,612,1319,0.464,133,387,0.344,479,932,0.514,0.514,158,190,0.832,53,336,389,448,112,19,160,106,1515,17.0,0.54,0.293,0.144,2.1,13.8,7.9,24.0,2.0,0.6,10.2,24.4,2.4,2.3,4.7,0.084,1.1,0.0,1.0,2.1,0.5,0.0
352,Jamal Murray,2022,PG,DEN,65,2133,473,1041,0.454,172,432,0.398,301,609,0.494,0.537,180,216,0.833,48,209,257,400,66,16,145,103,1298,18.0,0.571,0.415,0.207,2.7,11.0,6.9,27.5,1.5,0.7,11.3,26.1,3.3,1.9,5.1,0.116,2.6,-1.3,1.3,1.8,0.6463414634146342,0.0
353,Keegan Murray,2022,SF,SAC,80,2382,354,782,0.453,206,501,0.411,148,281,0.527,0.584,62,81,0.765,89,282,371,98,61,42,60,162,976,12.3,0.597,0.641,0.104,4.3,13.4,8.9,5.5,1.2,1.5,6.8,15.8,2.6,1.7,4.3,0.087,0.4,-1.0,-0.6,0.8,0.5853658536585366,0.0
354,Mike Muscala,2022,C,TOT,63,945,131,292,0.449,81,207,0.391,50,85,0.588,0.587,40,52,0.769,37,166,203,50,15,24,23,98,383,13.0,0.608,0.709,0.178,4.2,19.1,11.6,7.1,0.8,2.3,6.8,15.1,1.4,1.1,2.5,0.128,-0.3,-0.1,-0.4,0.4,,0.0
354,Mike Muscala,2022,C,OKC,43,622,89,203,0.438,56,142,0.394,33,61,0.541,0.576,31,39,0.795,23,112,135,38,11,19,14,70,265,13.8,0.602,0.7,0.192,3.9,19.7,11.6,8.2,0.8,2.8,6.0,15.7,1.0,0.7,1.7,0.134,0.3,-0.1,0.1,0.3,0.4878048780487805,0.0
354,Mike Muscala,2022,C,BOS,20,323,42,89,0.472,25,65,0.385,17,24,0.708,0.612,9,13,0.692,14,54,68,12,4,5,9,28,118,11.6,0.623,0.73,0.146,4.8,18.0,11.5,5.0,0.6,1.3,8.7,14.0,0.4,0.4,0.8,0.116,-1.5,0.1,-1.4,0.1,0.6951219512195121,0.0
355,Svi Mykhailiuk,2022,SF,TOT,32,468,77,173,0.445,42,99,0.424,35,74,0.473,0.566,26,39,0.667,15,38,53,53,15,4,24,23,222,14.0,0.584,0.572,0.225,3.4,8.9,6.1,16.5,1.5,0.7,11.2,19.3,0.5,0.3,0.8,0.081,0.5,-0.7,-0.1,0.2,,0.0
355,Svi Mykhailiuk,2022,SF,NYK,13,40,6,12,0.5,6,10,0.6,0,2,0.0,0.75,3,5,0.6,0,7,7,1,1,0,2,1,21,15.8,0.739,0.833,0.417,0.0,19.3,9.6,3.5,1.2,0.0,12.3,17.4,0.1,0.0,0.1,0.141,3.6,0.5,4.1,0.1,0.573170731707317,0.0
355,Svi Mykhailiuk,2022,SF,CHO,19,428,71,161,0.441,36,89,0.404,35,72,0.486,0.553,23,34,0.676,15,31,46,52,14,4,22,22,201,13.8,0.571,0.553,0.211,3.7,7.9,5.7,17.7,1.6,0.8,11.1,19.5,0.4,0.3,0.7,0.076,0.3,-0.8,-0.5,0.2,,0.0
356,Larry Nance Jr.,2022,C,NOP,65,1381,186,305,0.61,14,42,0.333,172,263,0.654,0.633,55,79,0.696,106,248,354,119,56,37,42,133,441,16.0,0.649,0.138,0.259,8.7,20.3,14.5,11.7,2.0,2.6,11.0,11.9,2.8,2.1,4.9,0.171,0.0,2.0,2.0,1.4,0.5121951219512195,0.0
357,Andrew Nembhard,2022,SG,IND,75,2073,284,644,0.441,92,263,0.35,192,381,0.504,0.512,49,62,0.79,35,164,199,341,70,13,126,179,709,10.0,0.528,0.408,0.096,1.9,8.8,5.3,22.4,1.6,0.5,15.8,16.1,0.4,0.8,1.2,0.029,-2.4,-0.8,-3.2,-0.6,0.4268292682926829,0.0
358,Aaron Nesmith,2022,SF,IND,73,1816,252,590,0.427,115,314,0.366,137,276,0.496,0.525,119,142,0.838,62,215,277,98,55,34,75,235,738,10.5,0.566,0.532,0.241,3.8,13.1,8.5,7.4,1.4,1.6,10.3,16.8,0.9,1.1,2.0,0.052,-2.3,-0.7,-3.0,-0.4,0.4268292682926829,0.0
359,Raul Neto,2022,PG,CLE,48,505,57,110,0.518,12,42,0.286,45,68,0.662,0.573,31,34,0.912,10,36,46,79,17,4,24,49,157,12.6,0.628,0.382,0.309,2.3,8.4,5.4,21.0,1.7,0.7,16.1,13.2,0.8,0.6,1.5,0.142,-1.7,1.5,-0.2,0.2,0.6219512195121951,0.0
360,Georges Niang,2022,PF,PHI,78,1512,222,502,0.442,154,384,0.401,68,118,0.576,0.596,39,45,0.867,19,166,185,77,30,14,54,145,637,10.9,0.61,0.765,0.09,1.5,12.8,7.2,7.3,1.0,0.9,9.4,17.0,1.1,1.4,2.5,0.078,-0.4,-1.0,-1.4,0.2,0.6585365853658537,0.0
361,Daishen Nix,2022,PG,HOU,57,914,81,237,0.342,40,140,0.286,41,97,0.423,0.426,24,36,0.667,18,80,98,132,31,7,86,59,226,5.3,0.447,0.591,0.152,2.1,9.7,5.9,19.2,1.6,0.7,25.4,15.4,-1.5,0.3,-1.2,-0.062,-5.0,-1.5,-6.5,-1.0,0.2682926829268293,0.0
362,Zeke Nnaji,2022,PF,DEN,53,728,110,196,0.561,17,65,0.262,93,131,0.71,0.605,40,62,0.645,65,73,138,18,17,23,31,105,277,12.5,0.62,0.332,0.316,10.5,11.2,10.9,3.3,1.1,2.8,12.2,15.2,0.9,0.7,1.6,0.106,-2.7,-0.9,-3.7,-0.3,0.6463414634146342,0.0
363,Nerlens Noel,2022,C,TOT,17,195,13,36,0.361,1,2,0.5,12,34,0.353,0.375,8,12,0.667,10,36,46,10,16,10,13,32,35,7.9,0.424,0.056,0.333,5.6,21.0,13.1,6.7,4.0,4.5,23.9,12.0,-0.3,0.3,0.0,0.007,-6.5,2.6,-3.8,-0.1,,0.0
363,Nerlens Noel,2022,C,DET,14,152,12,30,0.4,1,2,0.5,11,28,0.393,0.417,7,10,0.7,7,30,37,7,13,9,8,25,32,10.0,0.465,0.067,0.333,5.0,22.6,13.5,6.2,4.1,5.2,18.9,11.9,-0.1,0.3,0.1,0.04,-5.1,3.1,-2.0,0.0,0.2073170731707317,0.0
363,Nerlens Noel,2022,C,BRK,3,43,1,6,0.167,0,0,,1,6,0.167,0.167,1,2,0.5,3,6,9,3,3,1,5,7,3,0.3,0.218,0.0,0.333,8.0,15.3,11.8,8.3,3.4,2.0,42.1,12.2,-0.2,0.1,-0.1,-0.112,-11.3,1.0,-10.3,-0.1,,0.0
364,Jaylen Nowell,2022,SG,MIN,65,1252,280,625,0.448,67,232,0.289,213,393,0.542,0.502,77,99,0.778,36,134,170,132,42,5,65,101,704,13.7,0.527,0.371,0.158,3.3,11.7,7.6,15.9,1.6,0.3,8.9,25.0,0.0,1.2,1.2,0.046,-1.5,-1.0,-2.5,-0.2,0.5121951219512195,0.0
365,Frank Ntilikina,2022,SG,DAL,47,607,48,132,0.364,17,67,0.254,31,65,0.477,0.428,22,33,0.667,7,55,62,58,16,7,29,65,135,5.2,0.461,0.508,0.25,1.3,10.7,5.9,12.8,1.3,1.0,16.5,13.1,-0.5,0.4,-0.1,-0.01,-6.1,-0.7,-6.7,-0.7,0.4634146341463415,0.0
366,Kendrick Nunn,2022,SG,TOT,70,964,191,450,0.424,79,223,0.354,112,227,0.493,0.512,35,41,0.854,15,94,109,90,28,7,66,66,496,11.1,0.53,0.496,0.091,1.8,10.3,6.2,13.8,1.4,0.6,12.4,23.7,-0.6,0.8,0.2,0.008,-2.0,-1.5,-3.5,-0.4,,0.0
366,Kendrick Nunn,2022,SG,LAL,39,528,102,251,0.406,41,126,0.325,61,125,0.488,0.488,17,21,0.81,5,50,55,34,11,3,31,35,262,8.7,0.503,0.502,0.084,1.0,9.8,5.6,9.3,1.0,0.5,10.6,23.3,-0.6,0.4,-0.2,-0.021,-3.4,-1.6,-5.0,-0.4,0.524390243902439,0.0
366,Kendrick Nunn,2022,SG,WAS,31,436,89,199,0.447,38,97,0.392,51,102,0.5,0.543,18,20,0.9,10,44,54,56,17,4,35,31,234,14.1,0.563,0.487,0.101,2.7,10.8,6.9,19.2,1.9,0.8,14.4,24.2,0.0,0.4,0.4,0.043,-0.4,-1.3,-1.6,0.0,0.4268292682926829,0.0
367,Jusuf Nurkić,2022,C,POR,52,1391,262,505,0.519,43,119,0.361,219,386,0.567,0.561,127,192,0.661,114,357,471,149,43,44,119,185,694,17.3,0.589,0.236,0.38,9.3,29.7,19.5,16.4,1.5,2.8,16.8,22.1,1.2,1.5,2.7,0.092,-0.6,0.7,0.1,0.7,0.4024390243902439,0.0
368,Jordan Nwora,2022,SF,TOT,62,1188,194,445,0.436,86,211,0.408,108,234,0.462,0.533,68,86,0.791,51,178,229,88,24,14,66,74,542,12.2,0.561,0.474,0.193,4.7,15.8,10.4,10.5,1.0,1.0,12.0,19.4,0.5,1.0,1.5,0.06,-0.8,-1.3,-2.1,0.0,,0.0
368,Jordan Nwora,2022,SF,MIL,38,597,76,197,0.386,40,102,0.392,36,95,0.379,0.487,37,43,0.86,29,88,117,38,12,7,34,34,229,10.0,0.53,0.518,0.218,5.3,14.8,10.2,8.4,1.0,1.0,13.6,17.6,0.0,0.7,0.7,0.057,-2.0,-0.4,-2.4,0.0,0.7073170731707317,0.0
368,Jordan Nwora,2022,SF,IND,24,591,118,248,0.476,46,109,0.422,72,139,0.518,0.569,31,43,0.721,22,90,112,50,12,7,32,40,313,14.4,0.586,0.44,0.173,4.1,16.9,10.5,12.6,1.0,1.0,10.7,21.2,0.5,0.3,0.8,0.064,0.4,-2.2,-1.8,0.0,0.4268292682926829,0.0
369,Royce O'Neale,2022,SF,BRK,76,2409,229,593,0.386,163,419,0.389,66,174,0.379,0.524,50,69,0.725,55,329,384,283,65,49,114,239,671,9.2,0.538,0.707,0.116,2.6,15.0,9.0,15.3,1.3,1.7,15.5,13.6,0.4,2.5,2.9,0.057,-1.7,0.6,-1.1,0.5,,0.0
370,Chuma Okeke,2022,SF,ORL,27,518,43,122,0.352,26,86,0.302,17,36,0.472,0.459,16,21,0.762,26,70,96,37,19,11,17,40,128,9.1,0.488,0.705,0.172,5.7,15.3,10.5,9.4,1.8,2.1,11.5,12.3,0.0,0.6,0.7,0.061,-2.4,0.8,-1.6,0.1,0.4146341463414634,0.0
371,Josh Okogie,2022,SG,PHO,72,1350,162,414,0.391,66,197,0.335,96,217,0.442,0.471,139,192,0.724,109,142,251,105,56,34,63,114,529,13.3,0.531,0.476,0.464,8.8,11.9,10.3,10.3,2.0,2.3,11.2,17.7,1.1,1.7,2.8,0.101,-0.8,0.5,-0.2,0.6,0.5487804878048781,0.0
372,Onyeka Okongwu,2022,C,ATL,80,1849,317,497,0.638,4,13,0.308,313,484,0.647,0.642,153,196,0.781,217,359,576,81,56,107,81,251,791,19.4,0.678,0.026,0.394,12.7,21.5,17.0,5.8,1.4,4.9,12.2,15.1,4.7,2.4,7.1,0.185,0.0,0.8,0.8,1.3,0.5,0.0
373,Isaac Okoro,2022,SF,CLE,76,1652,175,354,0.494,62,171,0.363,113,183,0.617,0.582,78,103,0.757,52,135,187,87,56,30,42,158,490,10.7,0.614,0.483,0.291,3.7,9.6,6.7,7.0,1.7,1.7,9.5,11.9,1.9,2.3,4.2,0.122,-1.9,1.6,-0.3,0.7,0.6219512195121951,0.0
374,KZ Okpala,2022,PF,SAC,35,248,16,38,0.421,7,21,0.333,9,17,0.529,0.513,7,8,0.875,7,27,34,13,7,7,7,39,46,6.2,0.554,0.553,0.211,3.2,12.4,7.8,6.3,1.4,2.5,14.4,8.4,0.1,0.2,0.3,0.057,-4.3,1.1,-3.2,-0.1,0.5853658536585366,0.0
